amount,time_delta,merchant_cat,country,is_night,typing_speed_ms,device_trust,is_fraud
248.0,54413,electronics,IN,0,271.1,0.423,0
89.81,85162,groceries,US,1,422.2,0.227,1
1000.08,10475,utilities,IN,1,222.5,0.759,0
377.58,370,travel,SG,1,238.6,0.127,0
314.69,73477,groceries,US,0,266.3,0.201,0
1897.98,12886,electronics,DE,1,292.3,0.665,0
76.15,22682,gaming,SG,0,399.1,0.032,0
1583.92,5709,utilities,US,1,374.0,0.118,0
691.58,42089,groceries,IN,0,315.6,0.983,0
503.38,82649,gaming,IN,1,276.5,0.374,0
26.18,49489,utilities,US,0,331.9,0.575,0
559.85,48739,electronics,US,0,380.5,0.273,0
240.9,75879,groceries,US,0,388.0,0.121,0
1702.02,48535,utilities,IN,0,324.9,0.592,0
311.61,19741,groceries,IN,0,334.4,0.753,0
79.1,10400,utilities,SG,1,450.6,0.714,0
191.34,66184,utilities,GB,0,276.4,0.404,0
210.46,6179,utilities,GB,1,332.0,0.05,0
481.15,44030,utilities,IN,0,409.9,0.976,0
244.74,38782,utilities,IN,0,362.3,0.832,0
1029.2,65164,utilities,IN,0,450.5,0.375,0
711.8,81226,utilities,SG,1,370.9,0.4,0
188.2,22499,groceries,IN,0,364.1,0.432,0
2282.88,76553,gaming,IN,0,526.3,0.154,0
439.14,72204,electronics,IN,0,297.7,0.816,0
122.02,10005,groceries,SG,1,358.8,0.76,0
185.42,4813,utilities,IN,1,390.8,0.204,0
1349.19,18627,utilities,US,0,214.1,0.597,0
1240.77,32407,electronics,IN,0,440.8,0.805,0
822.71,24089,groceries,IN,0,351.5,0.919,0
128.32,14106,luxury,IN,1,220.9,0.594,0
158.22,55340,groceries,US,0,223.0,0.874,0
207.31,4286,utilities,IN,1,301.0,0.813,0
1613.76,69435,gaming,SG,0,333.5,0.998,0
330.97,83179,gaming,US,1,302.6,0.977,0
659.0,37683,groceries,US,0,367.7,0.247,0
71.17,1699,gaming,US,1,362.5,0.344,0
32.06,21822,utilities,IN,0,279.8,0.659,0
308.58,52873,groceries,IN,0,197.1,0.929,0
561.99,35227,groceries,IN,0,352.7,0.617,0
389.89,44758,groceries,IN,0,463.6,0.662,0
492.44,36985,utilities,IN,0,388.1,0.569,0
275.15,44637,electronics,IN,0,300.1,0.647,0
411.75,6866,electronics,IN,1,408.9,0.534,0
517.15,19334,travel,GB,0,402.8,0.92,0
232.86,315,electronics,IN,1,476.5,0.749,0
92.02,46720,groceries,DE,0,392.6,0.655,0
246.67,27245,travel,IN,0,216.3,0.894,0
1199.77,14517,gaming,IN,1,362.7,0.845,0
31.23,83729,gaming,SG,1,481.3,0.625,0
174.19,84648,utilities,IN,1,455.3,0.515,0
330.29,39390,utilities,GB,0,343.1,0.019,0
78.47,27035,utilities,US,0,321.7,0.51,0
1627.78,12582,gaming,IN,1,327.8,0.052,0
275.05,79986,utilities,IN,1,270.0,0.668,0
454.83,774,groceries,IN,1,209.8,0.472,0
150.47,32885,gaming,SG,0,305.8,0.235,1
179.8,65935,gaming,IN,0,395.8,0.406,0
294.41,57818,electronics,IN,0,324.9,0.399,0
205.46,2098,groceries,IN,1,227.9,0.443,1
190.34,52173,utilities,GB,0,249.2,0.939,0
131.53,49045,travel,IN,0,358.9,0.446,0
599.82,34696,groceries,IN,0,321.3,0.967,0
74.98,82648,utilities,SG,1,450.3,0.447,0
1063.05,71306,electronics,IN,0,509.5,0.255,0
479.23,84591,gaming,IN,1,270.9,0.56,0
261.27,70996,travel,IN,0,344.9,0.593,0
598.8,33040,groceries,IN,0,434.1,0.108,1
87.45,23291,groceries,SG,0,446.0,0.21,0
276.43,16871,gaming,IN,1,344.1,0.778,1
109.32,37021,electronics,IN,0,251.5,0.637,0
307.23,14576,groceries,US,1,355.8,0.145,0
172.9,14501,utilities,IN,1,300.5,0.801,0
102.77,57388,gaming,US,0,316.2,0.275,0
114.75,12822,groceries,GB,1,430.7,0.402,0
439.77,25887,utilities,IN,0,395.4,0.322,0
152.09,70206,travel,IN,0,351.5,0.949,0
94.78,7258,electronics,IN,1,285.5,0.421,0
361.96,85339,travel,IN,1,275.7,0.584,0
475.43,59788,electronics,DE,0,304.3,0.563,0
281.47,42973,gaming,IN,0,436.4,0.873,0
87.25,13179,utilities,DE,1,291.5,0.515,0
1005.61,86107,utilities,IN,1,323.1,0.408,0
305.24,55787,electronics,US,0,329.6,0.94,0
1332.68,136,groceries,IN,1,378.6,0.912,0
289.11,55531,utilities,IN,0,215.7,0.615,0
818.14,39815,groceries,US,0,384.8,0.38,0
61.27,27648,electronics,SG,0,363.7,0.519,0
223.65,24770,utilities,SG,0,408.2,0.661,0
205.04,77795,gaming,IN,0,315.1,0.62,0
1878.06,49474,gaming,IN,0,364.7,0.75,0
182.09,16636,utilities,US,1,514.7,0.026,0
93.46,26024,gaming,SG,0,277.8,0.598,0
188.37,63178,utilities,SG,0,370.5,0.082,0
151.69,33370,utilities,US,0,248.7,0.986,0
312.67,2050,electronics,SG,1,295.3,0.174,0
118.96,4971,electronics,IN,1,274.3,0.298,0
123.9,2891,travel,SG,1,393.6,0.715,0
680.11,25214,groceries,US,0,352.4,0.575,0
33.61,68314,groceries,IN,0,271.1,0.373,0
658.54,2306,utilities,IN,1,420.1,0.238,0
844.17,42989,gaming,IN,0,472.4,0.946,0
840.47,59061,gaming,IN,0,332.5,0.019,0
61.45,15048,gaming,IN,1,274.4,0.465,0
73.38,27057,utilities,US,0,277.7,0.95,0
282.38,39843,groceries,US,0,360.0,0.98,0
340.23,10732,gaming,US,1,441.6,0.218,0
67.08,36759,groceries,GB,0,445.2,0.317,0
973.93,70225,utilities,US,0,362.5,0.399,0
1742.61,1,gaming,US,1,330.5,0.549,0
171.52,51559,groceries,US,0,380.3,0.601,0
227.65,60846,groceries,IN,0,398.9,0.084,0
1948.72,24370,utilities,IN,0,407.4,0.235,0
447.98,11907,electronics,US,1,429.0,0.505,0
441.51,42733,groceries,IN,0,290.3,0.843,0
390.53,77244,groceries,IN,0,342.5,0.226,0
43.48,29301,gaming,IN,0,455.0,0.362,0
116.78,40096,gaming,IN,0,153.4,0.649,0
1213.12,67670,electronics,IN,0,347.2,0.99,0
102.59,52139,travel,SG,0,312.3,0.846,0
971.22,72198,travel,US,0,447.9,0.653,0
612.59,8700,gaming,IN,1,296.1,0.175,0
134.0,45326,electronics,US,0,484.8,0.981,0
700.7,2792,travel,GB,1,368.5,0.238,0
552.05,41965,gaming,IN,0,315.8,0.141,0
2215.76,31764,utilities,IN,0,211.6,0.915,0
385.79,86366,groceries,US,1,380.7,0.834,0
384.35,53978,utilities,GB,0,358.9,0.444,0
107.89,1544,utilities,IN,1,309.4,0.025,0
2271.5,12958,gaming,IN,1,251.4,0.193,0
36.2,31583,groceries,US,0,129.9,0.362,0
373.45,26651,gaming,US,0,388.2,0.604,0
477.08,56754,utilities,US,0,359.1,0.659,1
508.77,27940,travel,IN,0,252.9,0.739,0
517.58,25175,gaming,US,0,221.9,0.257,0
305.93,59497,groceries,IN,0,418.0,0.93,0
1680.47,14530,utilities,IN,1,349.2,0.029,0
1044.77,26043,utilities,US,0,486.9,0.507,0
890.35,11869,travel,DE,1,406.9,0.432,1
3810.05,23813,electronics,IN,0,419.7,1.0,0
165.19,1662,gaming,DE,1,388.1,0.613,0
267.72,29204,groceries,DE,0,352.9,0.692,0
398.05,39723,utilities,US,0,419.8,0.721,0
85.34,59962,groceries,IN,0,416.6,0.402,0
1108.17,23939,travel,DE,0,293.1,0.663,0
217.04,53769,utilities,GB,0,340.1,0.861,0
367.64,59369,electronics,IN,0,352.0,0.004,0
494.08,9528,travel,IN,1,334.2,0.377,0
325.64,67642,gaming,IN,0,496.3,0.378,0
123.79,79840,utilities,US,1,308.7,0.421,0
455.23,38669,groceries,GB,0,393.1,0.802,0
106.26,28909,groceries,US,0,540.7,0.742,0
340.43,29255,travel,US,0,260.2,0.597,0
217.87,74658,groceries,SG,0,476.8,0.922,0
593.48,64934,gaming,US,0,177.6,0.926,0
563.03,54036,electronics,IN,0,348.8,0.462,0
246.72,19027,travel,GB,0,358.2,0.971,0
617.97,32126,utilities,GB,0,231.1,0.873,0
660.29,21129,utilities,SG,0,493.8,0.016,0
634.82,31064,utilities,US,0,381.2,0.79,0
77.71,22252,travel,IN,0,559.1,0.147,1
25.35,48712,groceries,US,0,157.4,0.025,0
307.02,44056,groceries,IN,0,342.0,0.124,0
34.45,81136,utilities,GB,1,383.8,0.518,0
448.3,24762,utilities,DE,0,465.9,0.962,1
71.98,81820,electronics,IN,1,330.7,0.196,0
503.15,37972,groceries,IN,0,379.7,0.345,0
101.2,70685,groceries,IN,0,374.1,0.986,0
42.55,52543,utilities,IN,0,309.6,0.778,0
43.87,43265,groceries,IN,0,454.7,0.511,0
398.08,18519,groceries,US,0,397.0,0.793,0
41.6,56914,luxury,DE,0,296.9,0.999,1
595.93,32117,groceries,US,0,391.0,1.0,0
404.5,23521,travel,IN,0,380.6,0.081,0
1367.58,25387,utilities,IN,0,418.6,0.207,0
1279.86,5706,electronics,IN,1,390.3,0.919,0
1432.41,62238,utilities,US,0,332.5,0.868,0
100.38,29752,utilities,US,0,341.7,0.422,0
207.85,75283,electronics,US,0,393.1,0.415,0
722.72,6178,utilities,IN,1,379.9,0.529,0
197.19,2153,groceries,GB,1,280.4,0.391,0
374.37,81962,electronics,US,1,443.1,0.434,0
85.0,42079,utilities,IN,0,312.0,0.526,0
544.17,2246,utilities,IN,1,343.2,0.943,0
338.06,49558,electronics,IN,0,242.0,0.098,0
109.54,11794,travel,SG,1,267.6,0.952,0
1215.02,25151,gaming,IN,0,361.0,0.225,0
102.35,29820,groceries,IN,0,310.5,0.509,0
586.92,77657,utilities,US,0,223.9,0.897,1
1032.42,45295,groceries,US,0,258.9,0.701,0
317.79,79024,travel,IN,0,304.1,0.132,0
303.82,56173,electronics,GB,0,535.4,0.064,0
943.48,15736,gaming,IN,1,282.6,0.649,0
1306.43,73961,luxury,GB,0,282.3,0.551,0
303.71,71716,utilities,IN,0,451.4,0.401,0
171.18,70140,groceries,GB,0,235.0,0.08,0
102.96,29648,luxury,SG,0,404.9,0.106,0
163.71,85284,groceries,IN,1,323.8,0.906,0
1583.19,63387,utilities,IN,0,331.9,0.133,0
53.0,86060,groceries,IN,1,345.1,0.899,0
160.75,58415,travel,US,0,366.5,0.336,0
78.43,69847,utilities,GB,0,268.3,0.757,1
121.89,38830,travel,IN,0,484.7,0.913,0
355.56,41771,electronics,IN,0,378.1,0.728,0
295.85,52676,utilities,US,0,298.2,0.14,0
209.9,22092,travel,US,0,357.8,0.166,0
345.63,52888,luxury,DE,0,254.0,0.785,0
395.6,40152,utilities,DE,0,350.3,0.992,0
65.49,49347,groceries,DE,0,346.3,0.445,0
366.62,71420,groceries,US,0,397.7,0.14,0
145.42,44129,gaming,IN,0,340.9,0.693,0
165.22,38675,gaming,IN,0,423.3,0.529,0
177.19,75024,gaming,IN,0,450.9,0.977,0
88.27,15204,utilities,IN,1,302.7,0.179,0
49.82,44167,groceries,IN,0,322.8,0.827,0
279.22,27846,groceries,GB,0,324.9,0.378,0
504.16,26319,travel,US,0,428.1,0.512,1
192.84,47374,utilities,US,0,417.7,0.327,0
80.07,7326,electronics,DE,1,299.8,0.403,1
453.61,11044,gaming,US,1,376.8,0.357,0
1103.72,82322,utilities,IN,1,402.7,0.918,0
288.1,70617,groceries,IN,0,230.3,0.46,0
1837.57,38639,utilities,IN,0,345.6,0.576,0
233.16,56780,groceries,IN,0,365.9,0.423,0
419.7,68220,electronics,US,0,256.5,0.8,0
283.39,29802,groceries,IN,0,408.4,0.753,0
711.75,29740,electronics,IN,0,421.8,0.295,0
515.56,39162,travel,IN,0,379.2,0.905,0
818.55,44872,utilities,US,0,398.6,0.443,0
382.45,1075,gaming,US,1,450.3,0.137,1
818.7,83063,groceries,IN,1,429.9,0.187,0
826.92,16732,utilities,IN,1,435.5,0.226,0
268.62,52208,utilities,IN,0,423.8,0.471,0
212.54,9307,gaming,IN,1,300.2,0.17,0
48.23,81027,utilities,US,1,232.6,0.287,0
1021.76,58688,gaming,IN,0,293.2,0.917,0
434.84,42021,electronics,IN,0,464.4,0.176,0
133.13,67758,utilities,IN,0,467.3,0.497,0
574.94,37466,travel,US,0,235.1,0.985,0
1874.2,19665,gaming,SG,0,377.9,0.59,0
596.54,65204,travel,SG,0,286.9,0.271,0
679.67,58309,gaming,SG,0,354.6,0.006,0
990.6,21902,electronics,IN,0,476.6,0.976,0
518.46,3773,utilities,DE,1,347.8,0.215,0
1011.65,52634,utilities,SG,0,402.1,0.105,0
187.02,65726,utilities,SG,0,286.2,0.501,0
276.62,3278,utilities,IN,1,470.0,0.903,0
72.29,78006,groceries,GB,0,252.0,0.865,1
240.55,69261,utilities,DE,0,310.0,0.5,0
274.88,32432,groceries,IN,0,329.7,0.413,0
213.07,2475,electronics,GB,1,399.7,0.722,0
249.27,15714,groceries,IN,1,358.3,0.19,0
60.05,4939,utilities,SG,1,375.0,0.875,0
311.35,73906,utilities,SG,0,388.2,0.25,0
911.59,1176,gaming,IN,1,332.9,0.796,0
811.88,64336,utilities,IN,0,377.7,0.566,0
302.48,63049,electronics,US,0,188.9,0.636,1
691.48,68627,electronics,DE,0,236.4,0.536,0
266.36,1516,utilities,IN,1,429.2,0.247,0
611.47,59708,utilities,US,0,364.3,0.742,0
509.48,77125,utilities,US,0,441.9,0.625,0
300.89,467,groceries,SG,1,362.8,0.999,1
53.98,66729,gaming,GB,0,313.0,0.02,0
38.27,61674,groceries,US,0,382.3,0.226,0
577.13,37435,electronics,IN,0,510.7,0.685,0
123.33,43158,utilities,SG,0,273.5,0.361,1
681.97,2203,utilities,GB,1,313.2,0.266,0
2434.71,51381,utilities,IN,0,147.4,0.04,0
719.51,67071,groceries,SG,0,354.5,0.554,0
265.39,62301,groceries,DE,0,383.4,0.561,0
880.19,1076,groceries,US,1,416.8,0.795,0
1610.47,5957,utilities,DE,1,373.7,0.607,0
320.2,1758,electronics,IN,1,377.9,0.406,0
1118.08,75454,utilities,IN,0,336.3,0.256,0
429.65,24735,utilities,GB,0,296.2,0.063,1
535.31,62251,gaming,IN,0,366.4,0.355,0
114.39,50996,luxury,IN,0,270.0,0.885,0
259.66,73804,groceries,US,0,402.0,0.94,0
150.8,63484,gaming,GB,0,438.0,0.106,0
246.55,78978,electronics,IN,0,204.0,0.359,0
167.11,73815,electronics,US,0,395.9,0.676,0
700.61,67612,gaming,US,0,295.4,0.954,0
113.93,58417,groceries,IN,0,349.8,0.361,0
161.64,83430,travel,US,1,451.7,0.487,0
439.15,73157,groceries,IN,0,229.3,0.538,0
232.75,24688,groceries,IN,0,332.9,0.163,0
177.94,73716,travel,IN,0,485.0,0.322,0
1102.66,78643,travel,DE,0,302.7,0.764,0
245.5,27573,electronics,IN,0,251.8,0.288,0
1359.69,36657,utilities,IN,0,455.4,0.443,0
117.53,31563,utilities,IN,0,253.4,0.077,0
18.38,52715,groceries,US,0,252.3,0.42,1
351.64,9720,gaming,IN,1,305.7,0.485,1
372.74,70029,gaming,IN,0,273.0,0.91,0
1502.32,57230,gaming,IN,0,261.8,0.743,0
123.33,46671,luxury,IN,0,279.8,0.98,0
393.68,73311,utilities,IN,0,315.1,0.553,0
112.42,7081,utilities,IN,1,225.3,0.502,0
485.35,32774,utilities,US,0,420.1,0.991,0
878.46,74925,travel,US,0,285.0,0.831,0
418.25,47627,groceries,DE,0,288.5,0.941,0
152.29,38133,electronics,SG,0,471.4,0.267,0
447.55,81775,travel,US,1,358.5,0.782,0
1417.84,58355,travel,IN,0,324.6,0.108,0
799.53,25578,groceries,IN,0,481.0,0.568,0
184.93,14319,luxury,US,1,377.7,0.476,0
90.9,20992,utilities,IN,0,446.3,0.209,0
342.01,72114,travel,IN,0,329.6,0.193,0
763.71,38829,gaming,IN,0,444.1,0.456,0
427.81,1861,electronics,US,1,197.4,0.1,0
150.97,81995,gaming,IN,1,209.4,0.579,0
140.17,65622,electronics,SG,0,401.5,0.391,0
658.16,79774,utilities,DE,1,487.0,0.811,0
299.35,72820,utilities,IN,0,424.5,0.691,0
97.69,20466,utilities,GB,0,327.0,0.455,0
151.26,33812,electronics,IN,0,365.2,0.791,0
557.73,48656,utilities,US,0,479.8,0.693,0
496.71,66108,groceries,SG,0,367.0,0.744,0
204.2,34536,electronics,US,0,311.4,0.615,0
540.51,470,groceries,US,1,299.8,0.098,0
238.87,37265,utilities,US,0,425.9,0.714,0
100.0,72637,utilities,IN,0,293.5,0.411,0
815.02,4934,utilities,US,1,145.2,0.082,0
249.16,10232,utilities,IN,1,406.0,0.037,0
210.92,73107,utilities,US,0,433.4,0.87,0
2129.77,40042,utilities,IN,0,323.4,0.249,0
1117.66,12828,groceries,DE,1,329.2,0.923,1
459.39,15508,electronics,US,1,399.5,0.281,0
82.72,65142,gaming,GB,0,366.6,0.794,0
761.07,78195,gaming,IN,0,280.6,0.198,0
326.72,48829,groceries,GB,0,373.7,0.14,0
189.52,649,gaming,GB,1,433.4,0.375,0
52.38,16838,groceries,US,1,416.8,0.795,0
2002.98,25588,utilities,US,0,374.1,0.342,0
87.56,79029,travel,US,0,420.5,0.753,0
1374.95,40990,utilities,IN,0,449.0,0.216,0
375.34,40517,groceries,US,0,193.8,0.719,0
115.52,14095,travel,US,1,279.4,0.248,0
601.39,78657,electronics,IN,0,312.3,0.519,0
144.17,11964,electronics,DE,1,318.4,0.448,0
138.45,35419,groceries,IN,0,447.8,0.83,0
285.05,11263,travel,IN,1,314.7,0.853,0
229.59,45056,electronics,GB,0,312.9,0.531,0
127.75,22647,groceries,US,0,348.6,0.724,0
353.18,83501,luxury,IN,1,466.9,0.575,0
543.94,79641,groceries,IN,1,343.3,0.527,0
907.03,65502,gaming,IN,0,425.5,0.281,0
133.32,53732,travel,IN,0,155.4,0.211,0
250.68,26250,utilities,GB,0,400.9,0.054,0
87.77,14101,utilities,US,1,280.8,0.159,0
1142.05,45564,luxury,IN,0,257.9,0.208,0
1120.43,49959,gaming,IN,0,332.3,0.264,0
225.5,33081,groceries,IN,0,332.8,0.894,0
1492.14,53231,luxury,US,0,295.0,0.352,0
184.19,70975,utilities,IN,0,252.6,0.431,0
165.84,20125,gaming,DE,0,332.8,0.306,0
180.6,17516,groceries,IN,1,297.6,0.719,0
318.54,70474,groceries,IN,0,365.1,0.409,0
434.99,23845,gaming,IN,0,287.8,0.348,0
233.03,35110,utilities,IN,0,165.0,0.706,0
558.2,35444,travel,IN,0,380.7,0.361,0
535.58,45300,electronics,GB,0,287.6,0.512,1
1590.86,19292,groceries,US,0,464.7,0.389,0
165.8,34599,utilities,IN,0,339.6,0.4,0
828.57,67484,utilities,IN,0,347.5,0.8,0
326.51,76973,utilities,DE,0,248.0,0.309,1
762.14,76354,luxury,IN,0,182.8,0.66,0
622.37,15700,electronics,IN,1,311.7,0.897,0
45.23,74242,luxury,SG,0,407.1,0.262,0
543.28,56650,utilities,SG,0,269.0,0.379,0
91.19,27259,electronics,GB,0,130.7,0.618,0
672.23,31310,gaming,IN,0,328.4,0.683,0
516.59,52195,groceries,SG,0,283.4,0.675,0
305.5,27930,groceries,IN,0,328.9,0.919,0
720.61,1661,electronics,IN,1,480.6,0.54,0
597.28,66673,electronics,IN,0,314.2,0.4,0
1236.58,39581,groceries,SG,0,384.6,0.326,0
100.7,42143,utilities,IN,0,407.2,0.057,0
802.38,14960,utilities,IN,1,386.0,0.563,0
192.35,8232,groceries,US,1,381.2,0.338,0
365.99,67661,gaming,IN,0,170.0,0.241,0
270.36,32767,gaming,DE,0,421.3,0.012,0
324.14,5477,gaming,IN,1,254.4,0.542,0
552.25,76220,groceries,US,0,277.0,0.508,0
296.6,46294,groceries,US,0,294.4,0.873,0
91.57,61098,groceries,IN,0,353.8,0.674,0
2837.19,50608,luxury,IN,0,358.0,0.025,1
409.88,5129,utilities,GB,1,377.4,0.963,0
285.74,3561,travel,IN,1,498.7,0.418,1
976.12,34381,travel,IN,0,280.5,0.344,0
263.34,21452,electronics,GB,0,278.0,0.05,0
206.91,21787,luxury,IN,0,400.2,0.945,0
2100.89,58121,travel,US,0,293.2,0.4,0
268.64,19540,luxury,IN,0,464.9,0.406,0
1938.04,75833,utilities,IN,0,329.3,0.177,0
3385.35,5409,groceries,IN,1,298.1,0.357,0
101.27,76528,utilities,SG,0,416.6,0.001,0
76.93,13644,utilities,IN,1,311.6,0.73,0
335.65,54147,utilities,US,0,401.4,0.918,0
1087.51,29693,electronics,GB,0,388.2,0.119,0
175.38,42224,groceries,IN,0,327.4,0.689,0
206.01,61769,groceries,IN,0,318.0,0.257,0
86.03,43523,utilities,DE,0,395.2,0.652,0
1279.14,9769,electronics,IN,1,281.9,0.645,0
155.97,18801,groceries,IN,0,236.3,0.332,0
135.87,79432,utilities,IN,1,296.9,0.207,0
885.84,8794,utilities,US,1,255.2,0.071,0
719.95,45036,utilities,IN,0,240.0,0.177,0
397.56,19919,utilities,SG,0,298.3,0.389,0
123.6,65678,groceries,IN,0,366.6,0.953,0
251.62,41871,luxury,IN,0,501.4,0.323,0
183.86,28567,utilities,GB,0,398.2,0.633,0
266.81,13012,utilities,GB,1,299.7,0.266,0
1089.2,66186,utilities,IN,0,216.2,0.925,0
558.89,62905,utilities,US,0,262.0,0.386,0
98.74,77843,luxury,IN,0,299.8,0.089,0
80.46,38228,utilities,IN,0,454.8,0.068,0
482.62,8810,electronics,IN,1,380.9,0.438,0
597.91,20553,groceries,SG,0,335.9,0.594,0
173.27,32021,groceries,GB,0,292.6,0.939,1
126.39,51548,groceries,GB,0,471.1,0.085,0
64.89,58224,electronics,US,0,275.1,0.288,0
736.99,78043,utilities,IN,0,488.0,0.054,0
581.75,80050,electronics,DE,1,438.7,0.335,0
546.85,59536,utilities,SG,0,402.0,0.011,0
609.34,42235,utilities,US,0,500.4,0.859,0
210.12,80388,gaming,US,1,468.3,0.9,0
377.68,56463,utilities,GB,0,303.3,0.51,0
198.77,48119,travel,GB,0,369.7,0.922,0
208.31,35229,utilities,DE,0,498.2,0.925,0
38.76,42497,utilities,IN,0,387.4,0.467,0
306.56,52865,utilities,IN,0,392.1,0.372,0
542.53,24310,utilities,SG,0,441.8,0.329,0
726.89,49145,gaming,IN,0,395.1,0.479,0
117.19,843,groceries,IN,1,192.4,0.941,0
1697.25,80747,electronics,US,1,379.7,0.539,0
1246.83,13380,luxury,US,1,414.9,0.759,0
155.84,53714,groceries,IN,0,416.7,0.637,0
174.29,1053,electronics,US,1,351.2,0.842,0
728.98,14474,groceries,IN,1,436.3,0.867,0
311.06,11943,utilities,IN,1,358.7,0.968,0
206.47,43630,travel,IN,0,458.2,0.609,0
189.4,83495,gaming,SG,1,350.1,0.333,0
265.46,81464,groceries,SG,1,389.6,0.313,0
1168.3,31784,travel,SG,0,231.1,0.975,1
215.01,60977,groceries,IN,0,320.1,0.149,0
300.08,29744,luxury,IN,0,470.1,0.244,0
910.3,22986,electronics,IN,0,456.7,0.854,0
1417.47,36686,gaming,IN,0,324.3,0.653,0
255.52,69996,travel,IN,0,312.5,0.014,1
184.89,77030,gaming,DE,0,447.8,0.195,0
461.6,58274,groceries,IN,0,399.6,0.596,0
641.35,769,electronics,IN,1,315.7,0.136,0
136.64,35149,electronics,DE,0,642.1,0.789,0
4238.95,11330,utilities,US,1,525.5,0.001,0
184.03,8140,groceries,IN,1,265.6,0.447,0
840.09,63420,groceries,GB,0,393.8,0.953,0
163.18,3233,utilities,US,1,328.8,0.163,0
838.59,1487,travel,US,1,396.1,0.743,0
2448.05,85082,gaming,DE,1,383.7,0.371,0
222.95,27702,groceries,IN,0,279.0,0.866,0
60.28,54068,electronics,IN,0,328.2,0.029,0
598.32,10790,utilities,IN,1,291.8,0.817,0
361.18,18655,gaming,US,0,394.0,0.76,0
65.82,601,utilities,IN,1,360.4,0.959,0
1879.54,23154,utilities,IN,0,263.9,0.238,0
213.36,53844,travel,IN,0,273.0,0.257,0
100.97,24142,groceries,IN,0,400.7,0.485,0
2095.64,67479,utilities,SG,0,430.5,0.2,0
430.15,61844,groceries,IN,0,491.2,0.496,0
564.04,74628,travel,DE,0,248.9,0.768,0
555.18,28147,groceries,IN,0,286.9,0.557,0
2822.52,32516,travel,IN,0,480.9,0.48,0
405.86,65321,groceries,IN,0,208.3,0.62,0
112.28,38786,luxury,DE,0,246.7,0.929,0
22.6,77996,groceries,SG,0,207.6,0.078,0
197.2,48757,travel,US,0,433.7,0.547,0
1645.4,46676,groceries,IN,0,204.3,0.821,0
172.83,12803,utilities,US,1,373.0,0.793,0
184.08,2850,utilities,IN,1,380.0,0.734,0
1462.55,52330,groceries,US,0,391.8,0.198,0
586.37,71844,travel,IN,0,312.3,0.75,0
196.86,46294,groceries,IN,0,325.8,0.08,0
472.14,47614,utilities,IN,0,289.3,0.092,0
349.08,5123,groceries,IN,1,369.0,0.836,0
545.54,12927,travel,GB,1,444.6,0.971,0
369.35,65377,luxury,IN,0,276.7,0.728,1
437.85,24197,electronics,IN,0,350.6,0.903,0
100.65,60654,utilities,SG,0,307.8,0.362,0
749.74,21779,groceries,DE,0,263.5,0.617,0
572.1,18082,gaming,IN,0,323.0,0.714,0
623.53,59938,electronics,IN,0,451.5,0.482,0
639.07,84519,utilities,IN,1,276.5,0.229,0
325.68,53215,groceries,IN,0,371.9,0.5,0
250.5,36161,gaming,SG,0,271.3,0.709,0
14.21,77919,utilities,DE,0,342.4,0.597,0
384.83,56269,groceries,SG,0,474.8,0.219,0
17.16,37453,utilities,SG,0,356.7,0.409,0
482.52,75578,electronics,SG,0,364.6,0.321,0
683.74,19006,gaming,US,0,353.9,0.299,1
655.99,71351,groceries,US,0,472.7,0.214,0
275.49,15368,utilities,US,1,324.9,0.121,0
784.74,20383,utilities,DE,0,369.7,0.929,0
1302.73,36842,utilities,IN,0,281.1,0.474,1
259.94,53139,groceries,US,0,328.6,0.435,0
298.82,46356,utilities,IN,0,398.1,0.178,0
1192.27,19712,utilities,IN,0,366.4,0.697,0
406.02,30525,utilities,IN,0,300.8,0.878,0
3583.23,53989,gaming,IN,0,256.5,0.061,0
259.9,63177,utilities,IN,0,436.7,0.987,0
476.15,16723,groceries,US,1,445.2,0.633,0
139.88,17491,utilities,GB,1,232.8,0.119,0
445.92,70589,utilities,US,0,405.2,0.334,0
208.07,36180,groceries,DE,0,422.3,0.439,0
65.76,43463,utilities,SG,0,276.2,0.578,0
48.84,57579,groceries,IN,0,361.6,0.303,0
486.45,26175,travel,IN,0,498.9,0.069,0
144.31,1347,gaming,US,1,369.8,0.555,0
296.91,74573,utilities,IN,0,317.0,0.821,0
309.0,82307,utilities,US,1,305.2,0.586,1
214.15,67662,groceries,GB,0,333.9,0.675,0
1797.43,52543,groceries,IN,0,399.2,0.274,0
263.26,64221,groceries,GB,0,404.0,0.817,0
184.49,13288,utilities,US,1,426.8,0.925,0
122.93,32328,electronics,IN,0,320.6,0.124,0
766.9,6150,groceries,US,1,343.5,0.516,1
217.99,46547,gaming,US,0,414.7,0.088,0
1133.65,25233,gaming,IN,0,314.4,0.376,0
562.34,2969,groceries,IN,1,433.4,0.327,0
205.0,44205,utilities,IN,0,340.4,0.208,0
514.05,36903,utilities,IN,0,285.7,0.825,0
572.59,83828,groceries,US,1,227.1,0.669,0
144.64,76423,groceries,US,0,357.7,0.076,0
423.81,79405,groceries,US,1,450.9,0.567,0
474.63,50261,travel,IN,0,242.2,0.116,0
362.21,1944,travel,GB,1,310.2,0.725,0
616.42,21272,groceries,US,0,348.7,0.535,0
290.63,70375,groceries,US,0,246.3,0.168,0
1631.34,72907,utilities,US,0,327.8,0.284,0
4281.6,54690,travel,IN,0,598.2,0.896,0
224.13,52041,travel,IN,0,352.4,0.286,0
